id,cor_kwh_temp,year_month
1755b62a480a86ee6daa5544b73bf209,-0.14765456904020846,2023-01
1756f9cfe7e5d9689c7cbf94dca74723,0.03342050181518733,2023-01
17768365f03cf78761268af189f300af,0.011411337836050457,2023-01
177cdb1231c5308ee6dbeb044d460670,0.004627062092883606,2023-01
1799e0042e1f49abf8a091910121000e,-0.36880320189850974,2023-01
17b9c99d86b4748f2c8c1791535ac563,-0.7258555916617854,2023-01
17c538e5980f3465e99850f6647523da,-0.25250935402936925,2023-01
1817763002d09fba992ab0b9fb549322,0.12687704793783036,2023-01
1826bb6f3af6eb471961811d88764ffd,-0.021511757552607234,2023-01
189052951c629d5b842a771367c50a82,-0.13676686357726772,2023-01
18c485d29b927b6fe1fa92fc88dd6af6,0.19143925145068474,2023-01
18f5b5b0ec6cac5df0fa2c854acbfaf2,0.041692525144416084,2023-01
19102a56167e0c948e88d0830c1bcc9b,0.024071879634050167,2023-01
1936ff764a0dc20f2b997cdc45f71020,-0.12823448203328275,2023-01
1942997b2af4b3c8140d7c00aec24ec1,-0.01986276992527958,2023-01
197f008219fc4e6044db6a7387901898,-0.017654752453464696,2023-01
19822f742a28d0eb833aabfbb9b4015c,-0.03947383704742613,2023-01
1a0109ce45843cfdca11c5f320cffec9,-0.6622618175448859,2023-01
1a32925ca1ced2580ef0085f0cc5f616,-0.44705101302052797,2023-01
1abe3906fd901799e010f409ac358f75,0.04869051361722321,2023-01
1ac975eb9d75854891c6e683146af4f3,0.0021608531665226996,2023-01
1adab46b92b789215898bc8ff03ff640,0.004239982172528394,2023-01
1ae0903d5b0d3fc5327a0abf9b132bff,-0.3027399154582382,2023-01
1b564c0ed01b0aae1315d1aed26a2890,0.1614961867944701,2023-01
1b716e0ec1cbb2d7d6b9050ec4df85ed,0.00765961226338236,2023-01
1b767c9335ac3a741a0f4221060d84fa,-0.14368195368076617,2023-01
1b776554f5b67d584e467b20aeeca6c9,-0.14387871055144844,2023-01
1bf616d0bfc9b6629dc3c37e89e2e340,0.011358430214831875,2023-01
1c0cfe1cc5dcd9cf988c16ed82aa1ff2,0.0510135576013922,2023-01
1c104909adb6721f1d6ca0f8d1463c02,-0.0016183045018359796,2023-01
1c5b5e78f06f2e874daf8b831c14a7d6,0.021387259886977837,2023-01
1c8be0a4cb23f008a2378bbf1cb153cf,-0.014610963004244146,2023-01
1c90e682a6a9b7a2d98544fda7d3beee,-0.0126472006008777,2023-01
1cc9e342783e984d0764962df1442f3d,-0.2711776978970179,2023-01
1d6788b3d0686de2ceceb89910f4d74b,-0.128640887926283,2023-01
1d8c4ead71cddfd93f05625a666fade2,-0.473262489253398,2023-01
1d9a76aa3efa0607533864b986ae9cd4,0.10249619024207085,2023-01
1dbb9a88d6fca1bb106445ce0ebf85e4,-0.22455139434616608,2023-01
1df397650df615f51a0d8ad416455d78,-0.05516136209650639,2023-01
1df8cbef582714271ae392666d9ccedc,0.009238367620069054,2023-01
1dfc466eca0a02419f38400bd871d1c9,-0.29883061942340927,2023-01
1e1b1f8ab65a64a5ff5812989a78e575,0.019109444919816657,2023-01
1e3886d6adb53f0d6e47dceb0d202e3e,-0.014518969841287345,2023-01
1e82058a409c99a08e0e6826e8227857,-0.02997491808859355,2023-01
1e8e615406ba3fe9935d851cb4139ba9,-0.3725105733507655,2023-01
1ed622015527f75a033d1b7038563e76,-0.07418658107174916,2023-01
1f162cb0ebba89f38af5c6bc7353039a,0.0054334298178703045,2023-01
1f222b740d06d6a5fd706afa5c0ad2f5,-0.0031147266670410075,2023-01
1f79cc19d2b9a379c2eda47cd6f64a2c,0.0031242249648284785,2023-01
1f7d89534eafa6e8036ba76da419279f,-0.015539848824364351,2023-01
1fa3c9de26da71e26077bcdb24272153,-0.26128925724035995,2023-01
1fb51d44d4d64d1704c66326af31fc57,-1.2156049077554166e-06,2023-01
1fbb1bf651f75084d4b10a9782f5124e,0.0341164261992694,2023-01
1febce6813a13776f668bcd2e117f996,0.002488099950306025,2023-01
2034dae3d84c6feb1d1feeae1eccb7f0,0.18503105907582984,2023-01
2036ebd7243e09a33f04e794bb048149,0.005998306322757141,2023-01
203919723d46d0bc4595ae8b8bbd7061,-0.02768910936251095,2023-01
206a01b33152efcde1e205a5b4588d2b,-0.21946885595836477,2023-01
20d6896670787554679e159dcdca8ff3,0.025241320455325355,2023-01
21067d5969b49d0d6a8043cf1dc99351,-0.058824659939895205,2023-01
2114044b228fa057266f89d20747af56,-0.12972147860457267,2023-01
212968ca02614a047c122afe4fd82fdb,-0.0974628050210988,2023-01
215a4da0fedf08e641300ebb9049942b,0.003133270781088802,2023-01
21635c3bc083a0f7dbce41d7ff4d33d9,-0.027299661085820923,2023-01
2179dd7d69aa19a30e60b2320a78b82c,-0.07682659039559556,2023-01
218efb7933b4540dfa2887f92276cc4f,-0.029819867556672267,2023-01
2196f7e1432e7da9ea118333bee4dde9,-0.2694379129077161,2023-01
21afee9f92f6abf9df0eae893cf55f80,0.026096355790882177,2023-01
21c16b1375c622d65b0f8e188a4f77f2,-0.03645962450478769,2023-01
21e9d932a370031c26ea32ee8cae13f2,-0.020010787610658488,2023-01
226150bfe42d9c414dd428fd8f687172,0.01334817002073957,2023-01
2263ee6449390a6b839a44223db828d0,0.20545423874366064,2023-01
226b0aca8fa5bbba3a8a0f6443eb6378,-0.036124614915944125,2023-01
228ca795241ab3b48267ce9be4ec43c5,0.008587663289535113,2023-01
22bef54953a87127f1ccbd4821e52dd6,-0.1010717345350525,2023-01
22c9fcc9f7bd7547203ab9702ad906c7,-0.09860959695183376,2023-01
2304cf4ae223b4f7ae8ab45097e2250d,-0.029374013662956062,2023-01
2309ad239d231d485a0a6dac1290b845,-0.042061032247457504,2023-01
2317e4a291bcb7cecd95204946047c4a,-0.009720969175915828,2023-01
2345fe81e3931c34df937b944c4b7ec1,0.030909995655447754,2023-01
23944ff65d24804c1ef1b612b7397d2c,-0.0960300421385867,2023-01
23be368af46354a8b4b635e8269a54cf,0.1085101637146634,2023-01
24049338ece0855970392ea96ba06443,0.05887613107149803,2023-01
24188c35695be044c5a1eccecbbdcb83,0.01589233573460727,2023-01
245e0d8f57a67cc1af1e004d3434b892,0.031109579798638515,2023-01
2466ecf6418f28f9f9a656d19101911a,-0.6168382622184881,2023-01
24ce8f07166bbb9930b4e9b145976e44,-0.03099707736019129,2023-01
24decbde373376d5c7716b5e51be8037,0.008442457881584776,2023-01
255a80e70b76e08dcb0097510ce938b2,0.03100150074545853,2023-01
2594d80300c666b36f66ec4d86e3da82,0.015184486726700988,2023-01
25a23d17405eded8b591c62752bb6285,-0.004580109319263026,2023-01
25a86fa2e593d26bd31f4f6fce59962b,-0.007764778856048577,2023-01
25c9212c7b98e93e19968eef361ac35b,0.01875896390439385,2023-01
25d965a316bf0422d290d0a42ba902ba,-0.01502760697618069,2023-01
25ee9166b8c78042f19309890cc36331,0.19603564298361936,2023-01
2610739352c03f1ca99be2a9a9bde318,0.04591200867921299,2023-01
263ac7c755b1b085bcb300219570abed,-0.03204318851374195,2023-01
26423eeaac97584254ea29591bd089a0,-0.2686905817399763,2023-01
2678ffb3230f068e4a1d2db45de31856,0.03280965904480775,2023-01
26822e3f3dcdab72236ed0b079885dec,0.012380989979349789,2023-01
26d82cf3bd395ec5222e5fb09ea7c3e6,0.018702326734890112,2023-01
26e64aee58a77954a5c806ef527dd41c,-0.03204705434035851,2023-01
26f341c2aed5528e314a924c9a2fe2fa,-0.5276817096629954,2023-01
271f3eff024a762bdc6bbeb2f6ed9880,-0.16322343296197042,2023-01
27572e4e9c94ffa8927caec9655b8636,-0.04786173556842505,2023-01
278b70fc61678b14e7146dc48aaac2bf,-0.042563411511447526,2023-01
27b74ab16e8afe00152b2597155e3dae,-0.016999040621821875,2023-01
27bc24b1617c125d6a29f3b7b3765497,0.31606705671656443,2023-01
27bc46a0f212005ce4b8061d23d4df7b,0.04602078635090272,2023-01
27d38e117b93415b0c87ea9fd3b8f7b2,-0.03286464785887853,2023-01
27e520bf2d56fbfae03848fb83473b74,0.052325881898770396,2023-01
282fb39591e24ce0c368de760dcb03d2,-0.05386712801914248,2023-01
28492de0b0fc28d96042258c445e6439,0.008654849670357205,2023-01
286b54ea232bc90b1d4d39f108eefa8a,-0.153493616179482,2023-01
2881c61209f2206ad0f0dc860fefc4be,0.008228019660474647,2023-01
2892566b029ad46c19422f53f57a2d58,-0.07381697578220046,2023-01
28ed43c3ccf63048d98c62fecd285fd9,0.005932000715686284,2023-01
28f726da1433e47d62ec7f3f35c9eb86,-0.03146624599023363,2023-01
2905d6257b574e54b9b52238e7a99eed,-0.02698442816208208,2023-01
291bb3e48a1bb9592c23936dec4f1144,-0.11433172139309859,2023-01
29232b90c6278400c2088f5eafce4738,0.10251610958330283,2023-01
298cdc0b9dab780289208986fa80616f,-0.3672557752296076,2023-01
29971d87c7b6e1c20dca02d369905949,0.04006422247925383,2023-01
299fabdc541651af2d38179cc0d94948,-0.04320638729411699,2023-01
29a2b541262a5713a78abaa4e11eebe2,-0.022459798776053416,2023-01
29a34d2a9929318baf0973a02d89054e,-0.2650694784045678,2023-01
29ba68d0573da899a2018d3c8e607319,-0.0644102598490069,2023-01
29c5d158ec33fdc95beeed603867ea68,0.019244175579935092,2023-01
2a03fe142772b5b5c4377168087ff857,-0.07011463455398921,2023-01
2a0f4f723d5b043778620e51d09ea610,0.08895215325820525,2023-01
2a1ab53855610aaa8c6f9fa8db6756b8,0.03780041730555677,2023-01
2a1f655caab3d33d14b86f79bc0b033d,-0.2275873022474351,2023-01
2a32e77fa9af7bea2defeab30f27f8d5,0.02094816722278188,2023-01
2a6d8e2f75c62634d79caf881718ec3f,0.007527131000023509,2023-01
2a98b3495c532d15c3934ec0f915cb1d,0.1015611936764352,2023-01
2b2d4e0129ad2ee123851447ba7bd3e5,-0.04622944946721208,2023-01
2b8efb43b8b0bcce7570532aa363dad1,0.0067496698543200425,2023-01
2b9f40182038b74ff70b976f10f0cdba,-0.22037203008933073,2023-01
2bcd712a2d83263d3e02d7dabe867a19,-0.29284752960635213,2023-01
2bf3a152919e5a49f413355fd66def56,-0.10925536427126267,2023-01
2c43d759847015f28611e00e2039af3c,-0.2815191603707445,2023-01
2c5b76c4cb236aeee96d79f870de7854,0.05240947123284124,2023-01
2c8c0ad6d18d45b7da5104c3d03f566f,-0.14464480752950906,2023-01
2caecd3ec21d23f5278c9d0ee2c2fe65,-0.013332444402087511,2023-01
2ccdee703231920702a2129771606169,-0.033563365604245644,2023-01
2d59219a51991dfdf60edd8b0b987447,0.09521477197263442,2023-01
2d9da413cd48322d1f14496edd2b44f9,0.14698054299951444,2023-01
2dc410e92b35f14a20c1723b92ad1612,0.029252917389254698,2023-01
2e25695f8c2fc7dbfa58e48b36964b34,0.0693937400517951,2023-01
2e4a3ddb982746fe105792c9df140a3d,-0.10197476966955146,2023-01
2e62d6f9e039b37edaef13e342c774cc,-0.048346344045548606,2023-01
2e7ae1f753a010b830946ab002d91cb9,-0.020693326745949012,2023-01
2f21afcb00cb8c9cd11400e1e7f876a5,-0.21048775187609378,2023-01
2f49d05f6dcfd020d1f211631875f609,-0.0002837808804844354,2023-01
2f605a8ef941b0bf0c3b8881f9e6fbc3,-0.06250053944066282,2023-01
2f7cd864b9d10abd97a7e608b4df8afd,-0.05771751412278154,2023-01
2f91620a7da3a640653ead82cee0206f,0.005542995782807186,2023-01
2fd3ffa4f226a19a567bf7ae3b6d94e1,-0.11123943450527997,2023-01
3006c9c363a5fb03ed7bb30a96e42abb,-0.15713924883287672,2023-01
300d0c4f68652c490256cd2eac3dc361,-0.06850908199804469,2023-01
3023dd844206e144e328a26eb48b064a,0.03233028575436076,2023-01
30330dd9865cd1eaf4335f0f6adf1550,0.04726140031845754,2023-01
30af8e398cf03a8974ba804d27b3d4c1,-0.3199875339267731,2023-01
30e51f3d6fe6e8d6d91d6229ea38a6d4,-0.05435097578166236,2023-01
30e90958602b6b40cac88447107c3fba,-0.06906018700482185,2023-01
310bd01d477d0d5be884997ce703c9ee,-0.2101385594177621,2023-01
312fa06d7d825bcd7c73bbf37e90fef1,-0.011593334029934453,2023-01
31417f0d1cfdeeb0039de393438c4420,0.04079106224784173,2023-01
318aae56d9eb1cb76482aefb91dc5e19,0.07800268076340404,2023-01
31b5aff4a60d9b4211901937b022956b,0.005637988477523009,2023-01
31c8fb02eb18d9cf2b92e49a81a2f3c4,0.02646874764132954,2023-01
31d2a6564b60a2e9290ab20971826f8b,0.022144806640140867,2023-01
326c3afd55a0c63dde30904647ccb6aa,-0.6739289245724593,2023-01
32996449bf9cbe88448677289bb019be,-0.2860479536296352,2023-01
32b96b456112498b40122eff1ed482a5,0.040147262823217025,2023-01
32d593f1dec1d5bb8dd5ba2ace12b99b,0.03307022237253195,2023-01
32df5340de5453e5324347d7f86f72a5,-0.13666966514964496,2023-01
3374980b33bd7c80e0c42a9e735ec248,-0.1725527372618941,2023-01
33ac14b2f3e735c65419dbf9efd31a01,-0.9395751056005834,2023-01
3403a727645778532baa27e5d05ae207,0.013680908072397668,2023-01
34208866584462567d8fb588ff5ba46c,-0.05239102749253511,2023-01
3433a45e4e0d27cd79fe74e46b08a6ef,-0.21097567316759225,2023-01
34671d303e1134583f86f287d34db25a,-0.07147464828871929,2023-01
34c8337f357ef847ff14019ae3a43738,-0.0013252205152602017,2023-01
34d7c68d89725008bf428cbe167766e5,-0.3926068419956295,2023-01
34e016d53c4912b21f3bfb2a80b4bdf7,-0.020367963024202147,2023-01
34e3540230f60bda5c773f68daf28ab2,-0.019804921568399237,2023-01
35036dbe2bb4097deb90d574a173e5b0,-0.24013790811334967,2023-01
351d32fca8f80003f6e9f3cc9db8e611,-0.08525994061664577,2023-01
353164d0e2f5117be30a1b64674c7f9d,-0.22275359489711136,2023-01
3621ce9a7307be91fe94d3af2599dddf,0.014920188371652036,2023-01
366ba4252f9b191b139e1975b402b54e,-0.025288237017247268,2023-01
368aa87f4532220999d913e68afe71db,0.01639365869489424,2023-01
368b85fac2dad8e52158fa066b521f3c,-0.48086487806650674,2023-01
368d7c52f0ff5bc0c00e08db6fd73259,-0.2085333243241923,2023-01
36a7c8f851d64f2a44d4b0fa8ea57fea,-0.02153759060437153,2023-01
3740bc5266f5d3c8ba762b3ceafd6c75,0.009041274580522675,2023-01
374aaf98c18ee66aa712638185458728,-0.29337486589330325,2023-01
378f6b7c0929060b3c0c37c09587833c,0.047497677332724794,2023-01
37e9075703fea509ebf9d13b084a344c,0.057815553825413625,2023-01
37fe67fc027ec86374acb6403a6b220d,-0.03219631713738729,2023-01
38079d7e341b247c63058657488589b2,-0.008857317276871737,2023-01
3844a0ce0c05d1e1adb057db3eaca9b4,0.10294226219706093,2023-01
3872fdd76389fde5c8c60443ba84f40c,-0.034541427980367266,2023-01
38aeac9abb1c4e9e85a98573f5539783,0.08085497334324214,2023-01
38de9577a047e07cfc88fded5f35e7cf,0.022076723582408798,2023-01
3900195895004d5d2b6c5d1b1a565429,-0.4552437036113393,2023-01
391ea4214008e1021a43a4c595615abe,-0.10209069920777797,2023-01
39ab0f62326d4a07261e64ef5c7ee892,0.265727175813528,2023-01
39c32ef5fa0494cbd723766a68af1d39,-0.3788717123471144,2023-01
39feea6cb7d7c360f78f102bcb769233,-0.1039871964632731,2023-01
3a09021b71bbc92efb4c3ddcf7ba2a12,-0.053176484725562,2023-01
3a26ea3859771e2f23ac688cb8dca377,0.03521342656773146,2023-01
3a2a71f4c095cd3dc13fb68ff195d056,0.0017884818975833856,2023-01
3a543856d929674b1dc57548423cb829,-0.04446049708541428,2023-01
3a83e813992bc67ccc558d2d732c573b,-0.03374229305402927,2023-01
3a8dad41472ffc0e8d9b9527390e8cc9,-0.027411047168169493,2023-01
3aa0403334ad4fc5dc4b345d52984713,0.10303970616645228,2023-01
3aaee63f1c2c0ac4d7f4132cdcd7a70a,-0.22803403686661172,2023-01
3ab9f7c198562be746e95833fe871f1f,-0.04498020497465343,2023-01
3ababb4cb57d6c99c0ba99a156f23959,0.009940693623148204,2023-01
3b009f1560ed4852ba927e6cd4b93b56,-0.0011638643796679678,2023-01
3b0512dc6bed665554c2abc453807fed,-0.22932661897929899,2023-01
3b52e26213c118e41760e982e6bb640a,-0.015176139209100178,2023-01
3b664be9a4997df20c25ec405b6722bc,-0.07608441274761042,2023-01
3bb1318ae4f65618e19940f765116f25,0.008368478174560115,2023-01
3bf98055ccd204cbb1d10b6f93b69319,0.03635140333260659,2023-01
3bfdc7700f28b9e25ff24aac80ba481b,0.03422936577583763,2023-01
3c1423adef462a1c54819d2584870796,-0.0009592568975101485,2023-01
3c3b8c8332b5997ab8b91a777024eacd,-0.0019471240622250976,2023-01
3c502f7593732801f37f6c769efb68ec,-0.013280776707242167,2023-01
3c50ed740659941c0d76afecaf425612,0.1021574492495156,2023-01
3c79aa38e0c5495e36ab5b53c8285651,-0.13183339134046881,2023-01
3ca0e6fbdadebf259f0ba62da59b4f9c,-0.1912769636296007,2023-01
3ca38b2ca64adeb163e169afea1aaced,-0.2324070460943643,2023-01
3ce608bdd06226ad63fb843447fc17fc,0.011178519963812934,2023-01
3ceb0c0049690d3026ed1760417409ac,-0.5939950735742017,2023-01
3d093d64705f33a6b11ec0e952fac328,0.15602235256895727,2023-01
